campaign_id,channel,cost,conversions,date
698,Instagram,2445.72,83,2023-07-14
699,TikTok,3062.68,437,2023-03-24
700,Google,2360.93,481,2023-07-16
701,TikTok,927.0,491,2024-04-08
702,Instagram,4119.92,334,2024-10-06
703,TikTok,2735.04,177,2023-07-29
704,Instagram,4299.31,118,2023-10-04
705,Email,1086.82,300,2023-02-06
706,Google,2827.74,115,2024-02-26
707,Facebook,1796.69,185,2024-09-15
708,TikTok,1521.51,425,2024-11-01
709,TikTok,3574.73,243,2024-03-04
710,Email,3304.82,260,2024-07-31
711,Instagram,3442.22,170,2024-08-02
712,Email,677.15,44,2023-06-23
713,Email,4546.45,60,2023-07-30
714,TikTok,963.17,383,2024-09-19
715,Facebook,3710.74,462,2024-08-22
716,Facebook,2647.52,372,2023-09-03
717,Instagram,1974.14,232,2023-10-16
718,TikTok,4706.66,318,2024-11-25
719,Facebook,4299.35,24,2024-11-26
720,Google,1545.19,424,2023-07-22
721,Instagram,665.88,206,2023-07-15
722,Facebook,4212.99,192,2023-05-01
723,Google,3471.44,218,2023-06-19
724,Instagram,3447.98,92,2023-03-20
725,Facebook,1430.33,286,2024-02-22
726,Google,3224.19,228,2024-06-05
727,Instagram,4632.57,56,2023-08-13
728,Email,2109.5,274,2023-12-12
729,Instagram,3470.9,465,2023-08-25
730,TikTok,1057.22,34,2023-09-15
731,TikTok,1125.74,385,2023-02-01
732,Facebook,2985.69,82,2023-02-16
733,TikTok,4508.03,113,2024-09-19
734,Facebook,3915.01,53,2023-09-17
735,Email,4136.58,185,2024-04-18
736,TikTok,1127.52,209,2023-07-28
737,Facebook,3367.19,327,2024-06-13
738,Facebook,1715.18,250,2023-02-21
739,Facebook,3197.96,304,2024-11-29
740,Facebook,1997.33,474,2024-05-01
741,TikTok,4440.5,468,2024-08-30
742,Facebook,4178.78,192,2024-04-18
743,Instagram,4174.34,318,2024-11-28
744,Instagram,4251.82,216,2023-02-08
745,Facebook,1293.74,44,2024-07-11
746,Google,446.0,265,2024-03-02
747,Facebook,476.23,72,2024-06-04
748,TikTok,4753.41,115,2024-02-28
749,Email,3209.85,315,2023-02-05
750,TikTok,555.99,292,2024-08-16
751,Email,4374.62,225,2024-09-14
752,Google,1300.15,494,2023-10-16
753,Facebook,2842.35,421,2023-10-06
754,TikTok,672.33,376,2023-07-28
755,TikTok,351.37,438,2024-08-30
756,Facebook,3143.31,124,2024-02-23
757,Google,1578.34,387,2024-07-29
758,Facebook,1611.12,101,2024-03-26
759,Facebook,3354.82,284,2024-06-16
760,Instagram,3491.91,81,2023-06-25
761,TikTok,3364.69,38,2023-11-13
762,Email,107.66,488,2024-08-03
763,TikTok,3076.11,274,2024-04-10
764,Google,1831.0,27,2024-04-11
765,Instagram,676.4,477,2024-11-27
766,Instagram,4740.64,185,2023-03-31
767,Facebook,2916.47,278,2024-11-14
768,Instagram,2214.59,176,2024-09-11
769,Facebook,1509.38,494,2024-08-14
770,TikTok,1989.8,336,2023-09-16
771,Google,3964.7,35,2023-09-02
772,Email,3213.39,210,2023-08-06
773,Google,2111.2,134,2023-05-24
774,Facebook,323.74,80,2023-10-13
775,Google,2190.25,249,2023-08-30
776,Email,4120.24,168,2024-05-14
777,Email,2283.79,319,2023-09-27
778,Instagram,3325.59,372,2024-01-31
779,Instagram,3932.22,182,2024-01-23
780,Facebook,3479.04,255,2023-11-09
781,Instagram,847.27,304,2023-04-11
782,Instagram,3285.49,482,2023-08-09
783,Email,265.76,204,2023-05-26
784,Google,3059.33,152,2023-12-21
785,Facebook,1699.43,265,2024-02-04
786,Email,2528.53,346,2023-10-04
787,Email,4567.09,372,2024-10-10
788,Google,278.22,308,2024-04-05
789,Facebook,2311.39,25,2023-08-22
790,Instagram,3350.27,185,2023-12-21
791,Facebook,2053.36,137,2023-03-18
792,Facebook,4165.67,119,2023-04-27
793,Email,727.18,188,2023-06-28
794,Google,1474.5,163,2023-05-11
795,Facebook,4284.74,350,2024-03-20
796,Facebook,1860.83,108,2023-11-18
797,Instagram,2075.23,53,2023-05-13
798,Facebook,2007.97,80,2023-10-09
799,Instagram,1852.86,31,2024-08-14
800,Email,676.91,87,2024-11-08
801,TikTok,2001.0,72,2024-04-03
802,TikTok,341.15,183,2024-09-21
803,TikTok,4397.59,211,2023-12-29
804,Instagram,1510.78,373,2023-01-03
805,TikTok,3794.14,118,2023-12-13
806,Google,1315.37,87,2023-01-24
807,Email,441.87,71,2023-02-10
808,Google,827.24,457,2023-06-24
809,Email,4102.34,82,2023-09-08
810,Instagram,3701.63,77,2023-02-01
811,Facebook,75.87,300,2023-01-25
812,Facebook,3856.47,74,2024-10-28
813,Instagram,2647.62,101,2023-07-25
814,Facebook,3159.87,399,2024-04-27
815,Google,3047.03,112,2024-04-07
816,Instagram,4065.45,280,2024-04-13
817,Facebook,1557.28,303,2023-04-05
818,Instagram,3865.78,413,2024-04-11
819,Google,4004.76,86,2023-02-16
820,Instagram,3498.13,381,2024-03-17
821,Facebook,4796.61,331,2023-03-04
822,Email,4685.57,327,2024-09-13
823,Email,4764.25,369,2024-09-17
824,Email,911.64,244,2024-09-19
825,Email,4017.28,1,2023-02-22
826,Email,2490.88,76,2024-04-23
827,Email,1581.3,113,2023-07-22
828,Instagram,2059.61,226,2023-03-05
829,Facebook,4304.74,483,2023-08-08
830,Email,3232.37,99,2024-02-24
831,Google,1548.69,414,2024-02-24
832,Google,3513.92,63,2024-06-26
833,TikTok,4855.34,112,2023-10-02
834,TikTok,1585.51,377,2024-03-24
835,Instagram,2375.98,159,2023-04-11
836,Facebook,1070.76,403,2023-12-15
837,Instagram,1428.84,475,2023-02-22
838,TikTok,4902.5,389,2023-01-12
839,Instagram,1889.27,399,2024-08-16
840,TikTok,2149.87,15,2024-10-22
841,Instagram,2977.66,63,2023-03-03
842,Instagram,302.08,208,2023-03-29
843,TikTok,928.38,276,2024-10-09
844,Email,1606.67,330,2023-04-29
845,Email,2205.72,184,2023-01-06
846,Email,4204.58,409,2024-05-11
847,Email,3872.21,451,2023-10-11
848,Google,2805.61,292,2024-11-20
849,Instagram,2910.25,272,2023-04-08
850,Google,3418.02,454,2023-03-01
851,TikTok,1835.19,340,2023-04-16
852,Email,2110.51,450,2024-08-05
853,TikTok,704.46,118,2024-05-29
854,Email,1324.23,239,2024-06-11
855,Google,2375.39,240,2023-04-06
856,Facebook,2646.83,26,2024-03-31
857,TikTok,2466.74,317,2024-10-08
858,Email,266.06,455,2023-07-31
859,Google,579.85,308,2024-07-14
860,Google,1276.74,347,2023-11-11
861,TikTok,4404.99,349,2023-03-21
862,Email,1820.07,42,2023-08-13
863,Email,4665.66,31,2024-01-18
864,Instagram,2269.77,257,2024-08-16
865,TikTok,783.81,324,2023-05-14
866,Email,3919.16,451,2023-10-06
867,Google,3767.7,110,2023-01-09
868,TikTok,1100.57,27,2023-10-31
869,Instagram,2059.27,457,2024-02-21
870,TikTok,4598.23,88,2023-03-22
871,Google,897.44,119,2024-03-03
872,Email,2687.35,415,2023-03-10
873,TikTok,745.85,13,2023-07-28
874,Email,4022.63,190,2023-07-24
875,Instagram,4585.07,285,2023-10-10
876,Facebook,1840.36,295,2023-07-14
877,Instagram,3763.76,242,2023-03-23
878,Instagram,2231.81,156,2024-06-08
879,TikTok,4950.9,355,2023-10-08
880,TikTok,867.1,445,2023-05-25
881,Facebook,3254.21,82,2023-12-11
882,Email,2552.69,217,2024-11-06
883,Facebook,818.34,40,2024-09-16
884,Facebook,185.7,475,2023-06-06
885,Email,3016.66,317,2024-09-08
886,Instagram,1337.33,36,2023-09-15
887,Instagram,4108.35,185,2023-01-18
888,TikTok,4284.92,228,2024-09-26
889,Instagram,4606.05,396,2023-08-16
890,Facebook,589.57,377,2023-11-17
891,Facebook,4517.16,379,2023-06-20
892,Google,1570.02,343,2024-02-28
893,TikTok,3448.74,176,2023-02-21
894,TikTok,701.36,79,2023-05-10
895,TikTok,4610.18,318,2023-03-25
896,TikTok,2097.88,77,2024-07-31
897,Email,3520.93,63,2024-06-28
898,Instagram,117.16,303,2023-05-15
899,Instagram,2061.55,282,2023-03-16
900,Instagram,2510.49,90,2023-08-12
901,Google,4281.66,189,2023-12-24
902,Email,3019.66,197,2023-05-21
903,TikTok,4557.22,191,2024-05-02
904,TikTok,2076.73,111,2024-07-29
905,Email,4740.7,250,2024-04-08
906,Instagram,837.88,222,2024-01-30
907,Facebook,3324.69,117,2024-07-10
908,TikTok,4140.87,351,2024-02-16
909,Facebook,3480.33,378,2024-07-03
910,TikTok,1910.76,166,2023-12-17
911,Instagram,4603.15,455,2023-08-16
912,Facebook,436.06,26,2023-08-18
913,Google,3384.12,171,2023-01-17
914,TikTok,1049.52,260,2023-11-27
915,Facebook,1825.7,133,2023-11-07
916,Email,1776.69,373,2023-01-03
917,Facebook,964.59,465,2023-07-12
918,Facebook,4393.48,180,2023-06-24
919,TikTok,2225.93,262,2023-07-24
920,TikTok,3373.06,223,2024-08-06
921,Email,4418.29,457,2023-06-23
922,Email,4141.44,337,2023-08-06
923,Google,4779.0,295,2024-03-17
924,Email,4301.25,254,2023-12-25
925,Instagram,1403.23,370,2024-05-11
926,TikTok,1684.73,433,2023-02-28
927,Google,2435.46,132,2023-01-11
928,Facebook,3345.1,208,2024-04-22
929,Facebook,3241.08,492,2024-07-02
930,TikTok,4435.41,478,2023-04-20
931,Google,1692.13,47,2023-02-19
932,Email,693.52,170,2024-02-02
933,Facebook,518.49,358,2023-08-02
934,Facebook,3797.79,424,2024-06-13
935,Instagram,2830.8,362,2023-09-25
936,Google,1729.54,476,2023-12-07
937,Email,2569.6,44,2023-11-03
938,TikTok,3430.57,209,2023-12-26
939,Email,4592.82,60,2024-02-16
940,Email,3704.63,493,2023-07-03
941,Google,2809.8,460,2024-04-09
942,Google,399.48,460,2024-10-09
943,Instagram,1823.14,316,2024-05-14
944,Facebook,179.66,412,2024-10-17
945,TikTok,458.78,108,2023-11-10
946,Facebook,3794.85,38,2024-10-17
947,Email,1932.62,37,2023-09-11
948,Email,3516.75,237,2024-03-14
949,Facebook,4144.88,439,2024-06-04
950,Facebook,2566.69,227,2024-09-13
951,TikTok,1834.65,90,2024-11-25
952,Email,1352.36,179,2024-01-20
953,Email,3254.34,232,2023-08-31
954,Email,2958.23,96,2024-01-07
955,Facebook,1409.97,99,2024-11-26
956,Facebook,4007.76,89,2023-01-16
957,Facebook,3624.27,432,2023-08-27
958,Google,4441.51,90,2023-02-14
959,TikTok,1951.83,437,2024-01-30
960,Google,1754.63,139,2023-11-25
961,Facebook,210.83,331,2024-06-30
962,Facebook,3165.96,365,2023-03-17
963,Google,2459.31,334,2024-11-02
964,TikTok,1347.7,124,2023-01-14
965,Email,3260.9,333,2023-05-08
966,Email,183.26,496,2023-12-04
967,Google,4920.62,87,2023-05-14
968,Email,65.46,197,2024-09-17
969,Google,3474.8,281,2023-06-06
970,Instagram,4596.99,443,2023-08-15
971,Instagram,4391.49,419,2024-07-27
972,Google,330.77,55,2023-10-18
973,TikTok,3900.61,410,2023-05-15
974,Email,1975.47,305,2023-01-29
975,Google,1505.47,202,2023-04-28
976,Google,1983.47,67,2024-02-19
977,Instagram,686.93,132,2023-12-21
978,Email,4466.78,45,2023-12-13
979,Instagram,4493.63,434,2024-02-26
980,Instagram,3869.08,105,2024-08-10
981,TikTok,2100.6,394,2023-10-09
982,Google,3820.2,346,2024-11-30
983,Facebook,57.88,60,2024-06-16
984,Email,1455.37,413,2024-10-09
985,Facebook,2918.8,364,2024-02-02
986,Email,4483.86,328,2024-04-04
987,Email,2845.86,257,2023-12-18
988,Instagram,4466.9,164,2024-06-20
989,Instagram,2126.31,465,2023-05-30
990,Email,899.66,464,2024-01-13
991,Instagram,3554.61,84,2024-08-18
992,Google,4526.82,330,2024-05-02
993,TikTok,1696.93,94,2023-12-10
994,Email,1127.23,352,2023-10-13
995,Facebook,1077.4,426,2024-03-22
996,TikTok,604.34,194,2024-11-19
997,Email,3172.35,88,2024-01-02
998,Instagram,4365.8,413,2023-01-04
999,Facebook,2202.91,249,2023-07-20
1000,Google,1231.93,320,2023-10-30
1001,Email,1952.45,466,2024-10-04
1002,Facebook,2832.17,126,2023-04-01
1003,Facebook,4886.62,292,2023-01-20
1004,Facebook,1195.49,283,2024-09-30
1005,Instagram,3840.58,472,2024-10-10
1006,Facebook,1226.69,334,2023-04-22
1007,TikTok,3887.36,468,2024-04-30
1008,TikTok,4500.39,493,2024-03-12
1009,Facebook,700.99,65,2024-03-30
1010,TikTok,3202.23,47,2024-01-10
1011,Facebook,3187.96,48,2023-11-27
1012,Facebook,2541.97,133,2024-09-01
1013,Facebook,673.8,355,2023-10-05
1014,Google,1638.4,368,2023-05-08
1015,TikTok,1390.82,165,2023-08-26
1016,Instagram,4462.4,27,2024-07-03
1017,Facebook,3521.51,137,2024-05-30
1018,Facebook,662.42,210,2024-11-19
1019,Instagram,2517.18,27,2023-09-19
1020,Instagram,2824.69,84,2023-09-26
1021,Email,163.69,210,2023-06-29
1022,TikTok,1851.5,232,2024-06-03
1023,Email,558.84,298,2024-08-21
1024,TikTok,4340.54,86,2023-07-04
1025,Instagram,2340.25,414,2023-07-13
1026,Google,1001.03,386,2023-02-10
1027,Instagram,1544.76,74,2023-01-21
1028,Instagram,2403.41,202,2024-07-04
1029,Email,2079.21,388,2023-08-25
1030,Google,4200.04,213,2024-08-06
1031,Google,983.04,208,2024-04-30
1032,Facebook,1918.26,94,2023-09-11
1033,Google,3870.3,372,2023-10-15
1034,TikTok,756.91,150,2023-05-19
1035,TikTok,4720.57,19,2023-10-25
1036,Facebook,998.0,264,2024-11-29
1037,Google,2701.1,312,2024-02-29
1038,TikTok,1813.02,3,2024-10-14
1039,Facebook,4864.45,2,2024-08-31
1040,Google,2654.24,351,2024-01-10
1041,TikTok,1326.2,148,2023-11-18
1042,Facebook,3423.29,78,2023-06-17
1043,Google,1990.51,428,2023-06-22
1044,Facebook,2129.32,300,2024-02-03
1045,Facebook,1427.88,439,2023-11-30
1046,TikTok,89.8,440,2024-03-17
1047,Google,1906.21,6,2024-06-02
1048,Google,2974.19,304,2024-02-07
1049,TikTok,2005.59,124,2023-10-12
1050,Google,1143.49,28,2024-09-24
1051,Email,2618.49,415,2023-10-16
1052,Google,3080.45,113,2023-03-21
1053,TikTok,4819.39,10,2023-02-12
1054,Instagram,4464.63,91,2024-01-14
1055,Facebook,4831.0,34,2024-07-19
1056,Instagram,977.01,159,2024-10-15
1057,Google,394.71,320,2024-07-24
1058,Google,2622.03,162,2024-04-24
1059,Instagram,4833.0,182,2024-09-03
1060,TikTok,1508.42,89,2024-02-21
1061,Instagram,2344.24,196,2023-04-03
1062,Email,2125.48,403,2023-06-19
1063,TikTok,3787.08,374,2024-09-23
1064,Email,2113.77,198,2023-05-09
1065,TikTok,1678.59,77,2023-11-04
1066,Email,1851.29,49,2023-09-15
1067,Google,433.03,235,2023-09-10
1068,Email,2609.42,253,2023-01-16
1069,Email,2217.85,49,2023-09-30
1070,Google,3190.09,35,2024-06-18
1071,Google,2740.9,100,2024-08-12
1072,TikTok,1133.99,460,2024-08-21
1073,Email,2975.88,320,2023-10-05
1074,Facebook,1250.33,380,2023-09-20
1075,Instagram,2931.49,473,2024-04-06
1076,Instagram,74.77,168,2024-03-27
1077,TikTok,852.7,27,2023-02-13
1078,TikTok,1325.79,369,2023-09-10
1079,Facebook,1869.73,230,2023-02-14
1080,Facebook,3744.41,301,2023-08-13
1081,TikTok,3711.22,17,2023-01-09
1082,Facebook,4088.57,207,2023-03-29
1083,TikTok,4227.53,123,2024-11-05
1084,Facebook,2617.66,180,2023-11-11
1085,Instagram,4042.68,458,2023-05-31
1086,TikTok,2489.13,301,2023-05-18
1087,Facebook,4927.92,468,2024-08-23
1088,Instagram,1032.58,438,2023-12-02
1089,Email,2308.63,48,2023-05-04
1090,TikTok,2089.07,318,2023-03-29
1091,Facebook,4378.81,163,2023-12-18
1092,Google,3770.18,235,2024-03-24
1093,TikTok,1315.34,278,2024-03-09
1094,Instagram,3554.49,86,2023-06-06
1095,Instagram,516.4,180,2023-10-11
1096,Email,3592.37,40,2023-04-02
1097,Instagram,4728.28,198,2023-09-21
1098,Google,2507.28,414,2023-05-23
1099,Google,156.32,165,2024-04-23
1100,Email,98.86,133,2024-01-12
1101,Facebook,3157.21,117,2023-12-19
1102,Email,3510.62,455,2024-07-28
1103,Email,3643.99,475,2024-07-10
1104,Facebook,2666.83,481,2024-03-31
1105,TikTok,2346.03,442,2024-06-06
1106,Facebook,2289.83,166,2024-03-11
1107,Facebook,4993.66,327,2023-01-31
1108,TikTok,1688.6,228,2023-07-07
1109,Facebook,944.45,13,2024-02-02
1110,Instagram,2444.42,418,2024-10-20
1111,Google,2012.0,241,2023-05-08
1112,Instagram,109.3,163,2023-01-22
1113,Google,3875.43,365,2024-02-28
1114,Google,1017.18,321,2024-06-11
1115,Instagram,1521.97,36,2024-08-23
1116,Google,300.36,230,2024-07-11
1117,TikTok,4185.11,7,2023-10-24
1118,Email,4607.54,35,2024-03-29
1119,Google,2572.47,313,2024-06-17
1120,Email,772.75,379,2023-02-05
1121,Google,2952.07,178,2024-01-04
1122,TikTok,4167.16,115,2023-11-11
1123,Google,1604.6,37,2024-01-17
1124,Instagram,2044.69,491,2024-02-28
1125,TikTok,1356.58,130,2024-06-14
1126,TikTok,3772.74,46,2024-07-24
1127,Facebook,4218.74,97,2023-04-15
1128,Google,2099.88,49,2023-04-08
1129,Instagram,3784.79,158,2024-02-20
1130,Facebook,4328.94,366,2023-07-26
1131,Instagram,1332.96,489,2023-06-19
1132,TikTok,3616.83,401,2024-05-15
1133,Google,1908.45,127,2024-07-11
1134,Instagram,2947.45,299,2024-11-25
1135,Instagram,3586.12,236,2024-02-24
1136,Instagram,2788.33,347,2024-04-27
1137,Facebook,3341.61,454,2024-09-10
1138,Instagram,1387.73,241,2023-02-15
1139,Google,2586.95,156,2024-03-09
1140,TikTok,1524.63,42,2023-02-28
1141,Facebook,3562.52,425,2023-09-09
1142,Facebook,3425.31,380,2023-09-21
1143,Facebook,2254.25,276,2023-06-04
1144,Email,1131.61,110,2023-04-20
1145,Facebook,3258.4,475,2024-02-17
1146,Facebook,3155.13,411,2023-08-12
1147,Email,3907.01,437,2023-09-28
1148,Google,945.41,168,2024-11-10
1149,Google,3973.69,36,2023-07-10
1150,Instagram,4042.48,15,2024-08-01
1151,Facebook,1847.65,274,2024-11-26
1152,Email,4625.04,126,2023-07-31
1153,Instagram,845.98,387,2024-10-23
1154,Facebook,2621.96,2,2023-12-26
1155,Google,2401.37,6,2023-05-02
1156,Google,3168.13,342,2024-03-05
1157,Facebook,3878.8,295,2024-05-30
1158,Google,3984.9,158,2023-09-15
1159,Facebook,4453.18,163,2023-05-14
1160,Google,2777.26,244,2023-01-31
1161,Facebook,556.13,330,2023-07-20
1162,TikTok,4303.15,187,2024-02-10
1163,Facebook,370.11,36,2024-08-25
1164,Facebook,4390.0,451,2024-05-03
1165,TikTok,2312.04,185,2024-01-16
1166,Facebook,4499.87,460,2024-04-09
1167,Facebook,2337.12,241,2023-11-01
1168,Google,1562.36,240,2024-09-08
1169,Google,1250.56,44,2024-01-13
1170,Facebook,3113.81,30,2024-02-26
1171,Facebook,2631.86,98,2024-10-21
1172,Email,2140.86,58,2023-03-25
1173,Google,2248.26,238,2023-05-20
1174,TikTok,1639.74,193,2023-10-09
1175,Email,2408.22,38,2024-01-21
1176,TikTok,955.05,439,2024-01-27
1177,Facebook,2333.18,238,2023-08-11
1178,Instagram,2334.07,346,2024-06-25
1179,Instagram,2287.48,251,2024-02-03
1180,Google,988.16,490,2023-02-12
1181,Email,4210.42,89,2023-02-16
1182,Facebook,1773.53,172,2024-04-06
1183,Google,2272.71,213,2023-07-21
1184,Instagram,1807.27,366,2024-05-17
1185,Google,2423.82,28,2024-08-26
1186,Instagram,3995.57,384,2024-11-09
1187,Email,3152.03,312,2023-12-11
1188,Instagram,1323.51,188,2024-01-01
1189,Instagram,3699.84,245,2024-06-09
1190,TikTok,218.08,390,2023-06-03
1191,Instagram,3727.99,135,2023-10-03
1192,TikTok,2565.48,0,2024-09-21
1193,Google,1529.83,369,2023-01-01
1194,Facebook,4424.61,65,2024-04-04
1195,Email,4478.5,33,2024-07-26
1196,Email,4865.41,346,2024-09-13
1197,Facebook,3763.38,387,2024-03-07
1198,Instagram,180.57,312,2023-06-23
1199,Email,1275.85,73,2023-05-22
1200,Email,2402.87,22,2023-09-19
1201,Google,2618.36,473,2023-01-26
1202,Instagram,780.67,263,2023-09-11
1203,Google,2369.91,9,2023-03-06
1204,Email,2165.99,288,2023-12-22
1205,Facebook,1941.14,392,2024-09-20
1206,TikTok,2859.22,241,2023-02-09
1207,Google,202.77,84,2023-05-13
1208,TikTok,476.52,51,2024-08-09
1209,TikTok,3155.53,143,2024-09-04
1210,TikTok,210.55,35,2023-10-17
1211,Facebook,475.76,138,2024-04-09
1212,Google,696.13,204,2024-02-01
1213,Instagram,4752.65,338,2023-07-27
1214,Facebook,1155.23,470,2023-08-28
1215,Email,3611.68,383,2024-02-28
1216,Facebook,2889.97,454,2023-07-28
1217,Facebook,3197.44,257,2023-02-07
1218,Email,3338.32,144,2024-11-15
1219,Instagram,2634.97,494,2024-03-13
1220,Instagram,3512.93,52,2024-05-13
1221,Google,2103.48,25,2023-04-09
1222,Instagram,4539.74,286,2024-03-25
1223,TikTok,4822.69,115,2023-04-30
1224,Google,1092.48,104,2023-05-18
1225,Email,4060.19,24,2023-02-26
1226,Google,2758.65,320,2023-11-08
1227,Email,3985.79,72,2023-07-12
1228,Email,3369.91,368,2023-08-07
1229,Google,3921.94,446,2023-07-26
1230,Facebook,2262.26,488,2024-03-14
1231,Email,254.68,117,2023-04-30
1232,TikTok,3178.52,278,2023-06-02
1233,Email,2597.3,209,2023-06-25
1234,Google,2649.49,424,2023-09-04
1235,Facebook,386.58,199,2024-04-19
1236,Email,4238.09,491,2023-07-28
1237,Google,3793.73,182,2024-02-20
1238,Email,2861.38,89,2023-04-25
1239,Facebook,2638.0,323,2024-05-05
1240,Facebook,551.49,224,2023-06-11
1241,Email,2517.15,229,2024-03-12
1242,Facebook,647.01,367,2024-09-21
1243,Instagram,4126.63,286,2023-04-06
1244,Instagram,4700.86,244,2023-06-22
1245,Email,1450.45,149,2023-07-06
1246,Email,984.77,340,2023-01-12
1247,Google,4721.54,335,2023-02-28
1248,TikTok,4037.66,132,2023-07-01
1249,Instagram,331.22,258,2024-03-02
1250,TikTok,68.72,321,2023-06-18
1251,TikTok,2995.79,59,2024-02-24
1252,Facebook,1993.78,376,2023-12-23
1253,Email,2717.18,361,2023-12-01
1254,Instagram,2311.99,352,2024-09-16
1255,Instagram,3721.75,104,2023-11-07
1256,Email,2883.36,197,2023-09-12
1257,Instagram,4329.18,331,2023-10-01
1258,Facebook,214.74,269,2023-07-26
1259,TikTok,3304.22,143,2023-04-30
1260,Email,4460.86,160,2023-04-27
1261,Google,1841.41,365,2024-03-29
1262,Google,2617.59,180,2024-05-11
1263,Google,390.84,75,2024-11-12
1264,TikTok,2567.03,435,2024-03-08
1265,Email,4582.08,183,2024-09-14
1266,Instagram,3174.38,109,2024-08-17
1267,Facebook,4229.54,54,2023-03-07
1268,TikTok,3039.51,484,2023-04-18
1269,Facebook,3763.48,486,2023-10-03
1270,Google,2774.95,198,2024-09-26
1271,Instagram,3029.43,354,2023-09-19
1272,Instagram,3073.74,185,2024-08-26
1273,TikTok,3601.68,222,2024-06-16
1274,Google,261.42,368,2024-04-21
1275,Facebook,3024.24,92,2024-03-14
1276,Facebook,3807.59,343,2024-10-24
1277,Google,1856.17,353,2024-08-27
1278,Google,1855.0,63,2024-05-11
1279,Facebook,4595.04,141,2024-08-31
1280,TikTok,4696.91,111,2023-07-22
1281,Email,246.81,36,2024-09-30
1282,Instagram,4239.21,160,2024-08-05
1283,TikTok,2794.66,50,2024-02-23
1284,Google,3700.35,430,2024-06-24
1285,Google,4959.85,285,2024-03-03
1286,Facebook,1498.83,254,2023-08-08
1287,TikTok,2023.56,210,2024-02-19
1288,Facebook,469.41,117,2024-10-28
1289,Google,3461.15,486,2024-02-01
1290,Instagram,2399.38,418,2023-09-09
1291,Instagram,2122.68,267,2023-02-19
1292,TikTok,1414.82,252,2024-03-21
1293,Instagram,475.62,44,2023-05-17
1294,Instagram,3364.61,89,2024-07-26
1295,TikTok,3757.71,488,2023-04-04
1296,Email,2559.66,461,2024-08-18
1297,Google,401.8,284,2024-04-02
1298,Google,4081.86,119,2024-05-05
1299,TikTok,150.61,102,2023-09-12
1300,Google,3665.76,203,2023-06-08
1301,TikTok,175.49,279,2024-01-16
1302,TikTok,2645.23,140,2023-09-24
1303,Google,1482.47,202,2024-02-03
1304,Google,4303.74,49,2023-10-04
1305,Facebook,646.2,198,2024-07-25
